id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
132,FFDP,5,61339,4.41E+07,719.0123,1233528600,1000,100000
133,FFDP,5,61339,4.41E+07,719.0123,1214369900,1000,100000
134,FFDP,5,61339,4.41E+07,719.0123,1230176900,1000,100000
135,FFDP,5,61339,4.41E+07,719.0123,1244997500,1000,100000
136,FFDP,5,61339,4.41E+07,719.0123,1291879600,1000,100000
137,FFDP,5,61339,4.41E+07,719.0123,1275266300,1000,100000
138,FFDP,5,61339,4.41E+07,719.0123,1244953000,1000,100000
139,FFDP,5,61339,4.41E+07,719.0123,1281012800,1000,100000
140,FFDP,5,61339,4.41E+07,719.0123,1240097600,1000,100000
141,FFDP,5,61339,4.41E+07,719.0123,1266134500,1000,100000
142,FFDP,5,61339,4.41E+07,719.0123,1337863000,1000,100000
143,FFDP,5,61339,4.41E+07,719.0123,1309235300,1000,100000
144,FFDP,5,61339,4.41E+07,719.0123,1266282000,1000,100000
145,FFDP,5,61339,4.41E+07,719.0123,1339144600,1000,100000
146,FFDP,5,61339,4.41E+07,719.0123,1263148800,1000,100000
147,FFDP,5,61339,4.41E+07,719.0123,1234070900,1000,100000
148,FFDP,5,61339,4.41E+07,719.0123,1199746000,1000,100000
149,FFDP,5,61339,4.41E+07,719.0123,1211562400,1000,100000
150,FFDP,5,61339,4.41E+07,719.0123,1322757900,1000,100000
151,FFDP,6,61339,4.41E+07,719.0123,1346931900,1000,100000
152,FFDP,6,61339,4.41E+07,719.0123,1249454700,1000,100000
153,FFDP,6,61339,4.41E+07,719.0123,1226428200,1000,100000
154,FFDP,6,61339,4.41E+07,719.0123,1243203300,1000,100000
155,FFDP,6,61339,4.41E+07,719.0123,1245326100,1000,100000
156,FFDP,6,61339,4.41E+07,719.0123,1226567200,1000,100000
157,FFDP,6,61339,4.41E+07,719.0123,1266397600,1000,100000
158,FFDP,6,61339,4.41E+07,719.0123,1311629800,1000,100000
159,FFDP,6,61339,4.41E+07,719.0123,1318520200,1000,100000
160,FFDP,6,61339,4.41E+07,719.0123,1358323800,1000,100000
161,FFDP,6,61339,4.41E+07,719.0123,1243673600,1000,100000
162,FFDP,6,61339,4.41E+07,719.0123,1250111400,1000,100000
163,FFDP,6,61339,4.41E+07,719.0123,1249957000,1000,100000
164,FFDP,6,61339,4.41E+07,719.0123,1240617200,1000,100000
165,FFDP,6,61339,4.41E+07,719.0123,1300514700,1000,100000
166,FFDP,6,61339,4.41E+07,719.0123,1286615500,1000,100000
167,FFDP,6,61339,4.41E+07,719.0123,1317237700,1000,100000
168,FFDP,6,61339,4.41E+07,719.0123,1310869300,1000,100000
169,FFDP,6,61339,4.41E+07,719.0123,1314699500,1000,100000
170,FFDP,6,61339,4.41E+07,719.0123,1357966600,1000,100000
171,FFDP,6,61339,4.41E+07,719.0123,1247229300,1000,100000
172,FFDP,6,61339,4.41E+07,719.0123,1227872200,1000,100000
173,FFDP,6,61339,4.41E+07,719.0123,1275559200,1000,100000
174,FFDP,6,61339,4.41E+07,719.0123,1317575300,1000,100000
175,FFDP,6,61339,4.41E+07,719.0123,1341442700,1000,100000
176,FFDP,6,61339,4.41E+07,719.0123,1273150300,1000,100000
177,FFDP,6,61339,4.41E+07,719.0123,1266261800,1000,100000
178,FFDP,6,61339,4.41E+07,719.0123,1304757300,1000,100000
179,FFDP,6,61339,4.41E+07,719.0123,1320300300,1000,100000
180,FFDP,6,61339,4.41E+07,719.0123,1301764800,1000,100000
181,FFDP,7,61339,4.41E+07,719.0123,1372628900,1000,100000
182,FFDP,7,61339,4.41E+07,719.0123,1412491900,1000,100000
183,FFDP,7,61339,4.41E+07,719.0123,1403401800,1000,100000
184,FFDP,7,61339,4.41E+07,719.0123,1380960500,1000,100000
185,FFDP,7,61339,4.41E+07,719.0123,1321672500,1000,100000
186,FFDP,7,61339,4.41E+07,719.0123,1297005900,1000,100000
187,FFDP,7,61339,4.41E+07,719.0123,1324866400,1000,100000
188,FFDP,7,61339,4.41E+07,719.0123,1377842300,1000,100000
189,FFDP,7,61339,4.41E+07,719.0123,1443932800,1000,100000
190,FFDP,7,61339,4.41E+07,719.0123,1344931800,1000,100000
191,FFDP,7,61339,4.41E+07,719.0123,1287423900,1000,100000
192,FFDP,7,61339,4.41E+07,719.0123,1358204000,1000,100000
193,FFDP,7,61339,4.41E+07,719.0123,1378604800,1000,100000
194,FFDP,7,61339,4.41E+07,719.0123,1376373300,1000,100000
195,FFDP,7,61339,4.41E+07,719.0123,1276917200,1000,100000
196,FFDP,7,61339,4.41E+07,719.0123,1300956300,1000,100000
197,FFDP,7,61339,4.41E+07,719.0123,1301020400,1000,100000
198,FFDP,7,61339,4.41E+07,719.0123,1297462500,1000,100000
199,FFDP,7,61339,4.41E+07,719.0123,1402317000,1000,100000
200,FFDP,7,61339,4.41E+07,719.0123,1383800200,1000,100000
201,FFDP,7,61339,4.41E+07,719.0123,1356718700,1000,100000
202,FFDP,7,61339,4.41E+07,719.0123,1376407400,1000,100000
203,FFDP,7,61339,4.41E+07,719.0123,1336865200,1000,100000
204,FFDP,7,61339,4.41E+07,719.0123,1402786000,1000,100000
205,FFDP,7,61339,4.41E+07,719.0123,1397035100,1000,100000
206,FFDP,7,61339,4.41E+07,719.0123,1348080500,1000,100000
207,FFDP,7,61339,4.41E+07,719.0123,1332927700,1000,100000
208,FFDP,7,61339,4.41E+07,719.0123,1415019700,1000,100000
209,FFDP,7,61339,4.41E+07,719.0123,1415240200,1000,100000
210,FFDP,7,61339,4.41E+07,719.0123,1412362100,1000,100000
211,FFDP,8,61339,4.41E+07,719.0123,1398163600,1000,100000
212,FFDP,8,61339,4.41E+07,719.0123,1327589100,1000,100000
213,FFDP,8,61339,4.41E+07,719.0123,1490236500,1000,100000
214,FFDP,8,61339,4.41E+07,719.0123,1282219500,1000,100000
215,FFDP,8,61339,4.41E+07,719.0123,1319032700,1000,100000
216,FFDP,8,61339,4.41E+07,719.0123,1317877900,1000,100000
217,FFDP,8,61339,4.41E+07,719.0123,1282752400,1000,100000
218,FFDP,8,61339,4.41E+07,719.0123,1323313300,1000,100000
219,FFDP,8,61339,4.41E+07,719.0123,1255530100,1000,100000
220,FFDP,8,61339,4.41E+07,719.0123,1321304000,1000,100000
221,FFDP,8,61339,4.41E+07,719.0123,1307412800,1000,100000
222,FFDP,8,61339,4.41E+07,719.0123,1335939700,1000,100000
223,FFDP,8,61339,4.41E+07,719.0123,1270537800,1000,100000
224,FFDP,8,61339,4.41E+07,719.0123,1347861100,1000,100000
225,FFDP,8,61339,4.41E+07,719.0123,1273171300,1000,100000
226,FFDP,8,61339,4.41E+07,719.0123,1234183200,1000,100000
227,FFDP,8,61339,4.41E+07,719.0123,1300417600,1000,100000
228,FFDP,8,61339,4.41E+07,719.0123,1331847800,1000,100000
229,FFDP,8,61339,4.41E+07,719.0123,1278470600,1000,100000
230,FFDP,8,61339,4.41E+07,719.0123,1318055400,1000,100000
231,FFDP,8,61339,4.41E+07,719.0123,1300757500,1000,100000
232,FFDP,8,61339,4.41E+07,719.0123,1254254100,1000,100000
233,FFDP,8,61339,4.41E+07,719.0123,1245779900,1000,100000
234,FFDP,8,61339,4.41E+07,719.0123,1316710000,1000,100000
235,FFDP,8,61339,4.41E+07,719.0123,1344203700,1000,100000
236,FFDP,8,61339,4.41E+07,719.0123,1251702900,1000,100000
237,FFDP,8,61339,4.41E+07,719.0123,1300967800,1000,100000
238,FFDP,8,61339,4.41E+07,719.0123,1276115200,1000,100000
239,FFDP,8,61339,4.41E+07,719.0123,1307039900,1000,100000
240,FFDP,8,61339,4.41E+07,719.0123,1275578200,1000,100000
241,FFDP,9,61339,4.41E+07,719.0123,1307099100,1000,100000
242,FFDP,9,61339,4.41E+07,719.0123,1246677400,1000,100000
243,FFDP,9,61339,4.41E+07,719.0123,1302983400,1000,100000
244,FFDP,9,61339,4.41E+07,719.0123,1265536100,1000,100000
245,FFDP,9,61339,4.41E+07,719.0123,1284483500,1000,100000
246,FFDP,9,61339,4.41E+07,719.0123,1282773000,1000,100000
247,FFDP,9,61339,4.41E+07,719.0123,1315064100,1000,100000
248,FFDP,9,61339,4.41E+07,719.0123,1344290400,1000,100000
249,FFDP,9,61339,4.41E+07,719.0123,1327103800,1000,100000
250,FFDP,9,61339,4.41E+07,719.0123,1251090200,1000,100000
251,FFDP,9,61339,4.41E+07,719.0123,1261809500,1000,100000
252,FFDP,9,61339,4.41E+07,719.0123,1246671300,1000,100000
253,FFDP,9,61339,4.41E+07,719.0123,1249147800,1000,100000
254,FFDP,9,61339,4.41E+07,719.0123,1216784400,1000,100000
255,FFDP,9,61339,4.41E+07,719.0123,1305355600,1000,100000
256,FFDP,9,61339,4.41E+07,719.0123,1297243700,1000,100000
257,FFDP,9,61339,4.41E+07,719.0123,1278806200,1000,100000
258,FFDP,9,61339,4.41E+07,719.0123,1330061500,1000,100000
259,FFDP,9,61339,4.41E+07,719.0123,1260677400,1000,100000
260,FFDP,9,61339,4.41E+07,719.0123,1317615500,1000,100000
261,FFDP,9,61339,4.41E+07,719.0123,1254607600,1000,100000
262,FFDP,9,61339,4.41E+07,719.0123,1275959300,1000,100000
263,FFDP,9,61339,4.41E+07,719.0123,1319824600,1000,100000
264,FFDP,9,61339,4.41E+07,719.0123,1330638800,1000,100000
265,FFDP,9,61339,4.41E+07,719.0123,1233069300,1000,100000
266,FFDP,9,61339,4.41E+07,719.0123,1288157200,1000,100000
267,FFDP,9,61339,4.41E+07,719.0123,1334284000,1000,100000
268,FFDP,9,61339,4.41E+07,719.0123,1292123200,1000,100000
269,FFDP,9,61339,4.41E+07,719.0123,1299192000,1000,100000
270,FFDP,9,61339,4.41E+07,719.0123,1268842600,1000,100000
271,FFDP,10,61339,4.41E+07,719.0123,1221379800,1000,100000
272,FFDP,10,61339,4.41E+07,719.0123,1297781400,1000,100000
273,FFDP,10,61339,4.41E+07,719.0123,1291028500,1000,100000
274,FFDP,10,61339,4.41E+07,719.0123,1282984600,1000,100000
275,FFDP,10,61339,4.41E+07,719.0123,1286129300,1000,100000
276,FFDP,10,61339,4.41E+07,719.0123,1296314400,1000,100000
277,FFDP,10,61339,4.41E+07,719.0123,1251724900,1000,100000
278,FFDP,10,61339,4.41E+07,719.0123,1240580900,1000,100000
279,FFDP,10,61339,4.41E+07,719.0123,1234823000,1000,100000
280,FFDP,10,61339,4.41E+07,719.0123,1219635200,1000,100000
281,FFDP,10,61339,4.41E+07,719.0123,1257450400,1000,100000
282,FFDP,10,61339,4.41E+07,719.0123,1245923900,1000,100000
283,FFDP,10,61339,4.41E+07,719.0123,1283531100,1000,100000
284,FFDP,10,61339,4.41E+07,719.0123,1377329000,1000,100000
285,FFDP,10,61339,4.41E+07,719.0123,1276800300,1000,100000
286,FFDP,10,61339,4.41E+07,719.0123,1309117500,1000,100000
287,FFDP,10,61339,4.41E+07,719.0123,1268178300,1000,100000
288,FFDP,10,61339,4.41E+07,719.0123,1310050900,1000,100000
289,FFDP,10,61339,4.41E+07,719.0123,1337554400,1000,100000
290,FFDP,10,61339,4.41E+07,719.0123,1334842400,1000,100000
291,FFDP,10,61339,4.41E+07,719.0123,1283719300,1000,100000
292,FFDP,10,61339,4.41E+07,719.0123,1293506800,1000,100000
293,FFDP,10,61339,4.41E+07,719.0123,1307049300,1000,100000
294,FFDP,10,61339,4.41E+07,719.0123,1318207800,1000,100000
295,FFDP,10,61339,4.41E+07,719.0123,1285778000,1000,100000
296,FFDP,10,61339,4.41E+07,719.0123,1260230800,1000,100000
297,FFDP,10,61339,4.41E+07,719.0123,1246269200,1000,100000
298,FFDP,10,61339,4.41E+07,719.0123,1247662300,1000,100000
299,FFDP,10,61339,4.41E+07,719.0123,1241098400,1000,100000
300,FFDP,10,61339,4.41E+07,719.0123,1229167700,1000,100000
301,FFDP,11,61339,4.41E+07,719.0123,1248673200,1000,100000
302,FFDP,11,61339,4.41E+07,719.0123,1258825700,1000,100000
303,FFDP,11,61339,4.41E+07,719.0123,1275400200,1000,100000
304,FFDP,11,61339,4.41E+07,719.0123,1300089300,1000,100000
305,FFDP,11,61339,4.41E+07,719.0123,1344636800,1000,100000
306,FFDP,11,61339,4.41E+07,719.0123,1261035500,1000,100000
307,FFDP,11,61339,4.41E+07,719.0123,1242114500,1000,100000
308,FFDP,11,61339,4.41E+07,719.0123,1264343400,1000,100000
309,FFDP,11,61339,4.41E+07,719.0123,1307747200,1000,100000
310,FFDP,11,61339,4.41E+07,719.0123,1294600700,1000,100000
311,FFDP,11,61339,4.41E+07,719.0123,1304204400,1000,100000
312,FFDP,11,61339,4.41E+07,719.0123,1279812800,1000,100000
313,FFDP,11,61339,4.41E+07,719.0123,1287978900,1000,100000
314,FFDP,11,61339,4.41E+07,719.0123,1305190000,1000,100000
315,FFDP,11,61339,4.41E+07,719.0123,1236206000,1000,100000
316,FFDP,11,61339,4.41E+07,719.0123,1307963300,1000,100000
317,FFDP,11,61339,4.41E+07,719.0123,1298184600,1000,100000
318,FFDP,11,61339,4.41E+07,719.0123,1293014900,1000,100000
319,FFDP,11,61339,4.41E+07,719.0123,1316165400,1000,100000
320,FFDP,11,61339,4.41E+07,719.0123,1234826500,1000,100000
321,FFDP,11,61339,4.41E+07,719.0123,1260990300,1000,100000
322,FFDP,11,61339,4.41E+07,719.0123,1340674700,1000,100000
323,FFDP,11,61339,4.41E+07,719.0123,1229779900,1000,100000
324,FFDP,11,61339,4.41E+07,719.0123,1245905000,1000,100000
325,FFDP,11,61339,4.41E+07,719.0123,1240066200,1000,100000
326,FFDP,11,61339,4.41E+07,719.0123,1220536600,1000,100000
327,FFDP,11,61339,4.41E+07,719.0123,1230628400,1000,100000
328,FFDP,11,61339,4.41E+07,719.0123,1229802400,1000,100000
329,FFDP,11,61339,4.41E+07,719.0123,1273068900,1000,100000
330,FFDP,11,61339,4.41E+07,719.0123,1262589600,1000,100000
331,FFDP,12,61339,4.41E+07,719.0123,1305808700,1000,100000
332,FFDP,12,61339,4.41E+07,719.0123,1316812600,1000,100000
333,FFDP,12,61339,4.41E+07,719.0123,1273831800,1000,100000
334,FFDP,12,61339,4.41E+07,719.0123,1264816600,1000,100000
335,FFDP,12,61339,4.41E+07,719.0123,1279420000,1000,100000
336,FFDP,12,61339,4.41E+07,719.0123,1270682900,1000,100000
337,FFDP,12,61339,4.41E+07,719.0123,1269230100,1000,100000
338,FFDP,12,61339,4.41E+07,719.0123,1241069000,1000,100000
339,FFDP,12,61339,4.41E+07,719.0123,1280366500,1000,100000
340,FFDP,12,61339,4.41E+07,719.0123,1308156100,1000,100000
341,FFDP,12,61339,4.41E+07,719.0123,1270156700,1000,100000
342,FFDP,12,61339,4.41E+07,719.0123,1289436600,1000,100000
343,FFDP,12,61339,4.41E+07,719.0123,1291049200,1000,100000
344,FFDP,12,61339,4.41E+07,719.0123,1356558600,1000,100000
345,FFDP,12,61339,4.41E+07,719.0123,1302033800,1000,100000
346,FFDP,12,61339,4.41E+07,719.0123,1282654000,1000,100000
347,FFDP,12,61339,4.41E+07,719.0123,1279641400,1000,100000
348,FFDP,12,61339,4.41E+07,719.0123,1324415900,1000,100000
349,FFDP,12,61339,4.41E+07,719.0123,1279269200,1000,100000
350,FFDP,12,61339,4.41E+07,719.0123,1236310400,1000,100000
351,FFDP,12,61339,4.41E+07,719.0123,1253152200,1000,100000
352,FFDP,12,61339,4.41E+07,719.0123,1270948400,1000,100000
353,FFDP,12,61339,4.41E+07,719.0123,1269676900,1000,100000
354,FFDP,12,61339,4.41E+07,719.0123,1337701300,1000,100000
355,FFDP,12,61339,4.41E+07,719.0123,1322515600,1000,100000
356,FFDP,12,61339,4.41E+07,719.0123,1278344500,1000,100000
357,FFDP,12,61339,4.41E+07,719.0123,1232022900,1000,100000
358,FFDP,12,61339,4.41E+07,719.0123,1292853700,1000,100000
359,FFDP,12,61339,4.41E+07,719.0123,1242736500,1000,100000
360,FFDP,12,61339,4.41E+07,719.0123,1335857000,1000,100000
361,FFDP,13,61339,4.41E+07,719.0123,1339865900,1000,100000
362,FFDP,13,61339,4.41E+07,719.0123,1314725900,1000,100000
363,FFDP,13,61339,4.41E+07,719.0123,1251957500,1000,100000
364,FFDP,13,61339,4.41E+07,719.0123,1258485600,1000,100000
365,FFDP,13,61339,4.41E+07,719.0123,1209465600,1000,100000
366,FFDP,13,61339,4.41E+07,719.0123,1233469100,1000,100000
367,FFDP,13,61339,4.41E+07,719.0123,1313318200,1000,100000
368,FFDP,13,61339,4.41E+07,719.0123,1270935900,1000,100000
369,FFDP,13,61339,4.41E+07,719.0123,1226756800,1000,100000
370,FFDP,13,61339,4.41E+07,719.0123,1206691000,1000,100000
371,FFDP,13,61339,4.41E+07,719.0123,1286694700,1000,100000
372,FFDP,13,61339,4.41E+07,719.0123,1288177000,1000,100000
373,FFDP,13,61339,4.41E+07,719.0123,1279105200,1000,100000
374,FFDP,13,61339,4.41E+07,719.0123,1265085800,1000,100000
375,FFDP,13,61339,4.41E+07,719.0123,1294274100,1000,100000
376,FFDP,13,61339,4.41E+07,719.0123,1352237500,1000,100000
377,FFDP,13,61339,4.41E+07,719.0123,1295765200,1000,100000
378,FFDP,13,61339,4.41E+07,719.0123,1274097800,1000,100000
379,FFDP,13,61339,4.41E+07,719.0123,1209827600,1000,100000
380,FFDP,13,61339,4.41E+07,719.0123,1245594200,1000,100000
381,FFDP,13,61339,4.41E+07,719.0123,1225340500,1000,100000
382,FFDP,13,61339,4.41E+07,719.0123,1284884800,1000,100000
383,FFDP,13,61339,4.41E+07,719.0123,1254699800,1000,100000
384,FFDP,13,61339,4.41E+07,719.0123,1351120900,1000,100000
385,FFDP,13,61339,4.41E+07,719.0123,1320860700,1000,100000
386,FFDP,13,61339,4.41E+07,719.0123,1304712800,1000,100000
387,FFDP,13,61339,4.41E+07,719.0123,1317671800,1000,100000
388,FFDP,13,61339,4.41E+07,719.0123,1294555900,1000,100000
389,FFDP,13,61339,4.41E+07,719.0123,1296089500,1000,100000
390,FFDP,13,61339,4.41E+07,719.0123,1346899800,1000,100000
391,FFDP,14,61339,4.41E+07,719.0123,1256726800,1000,100000
392,FFDP,14,61339,4.41E+07,719.0123,1316612100,1000,100000
393,FFDP,14,61339,4.41E+07,719.0123,1347337300,1000,100000
394,FFDP,14,61339,4.41E+07,719.0123,1267065400,1000,100000
395,FFDP,14,61339,4.41E+07,719.0123,1294465200,1000,100000
396,FFDP,14,61339,4.41E+07,719.0123,1242481400,1000,100000
