id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,6,61339,4.4103496E7,719.0123,1179998500,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1154921100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1166490700,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1152347400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1157831900,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1163279400,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1166554100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1165588300,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1197931800,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1149014900,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1175229600,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1167033700,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1165527700,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1161733900,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1175676800,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1186046700,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1152663000,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1198178800,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1214619900,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1168286200,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1160212100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1168622700,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1168657800,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1170660500,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1158671200,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1162757400,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1159767200,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1162073500,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1168469900,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1161783600,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1187140500,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1253447000,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1337689400,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1242165800,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1198206100,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1148048700,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1152424700,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1153664500,1000,100000
-1,FFDP,7,61339,4.4103496E7,719.0123,1200591800,1000,100000
